title,author,journal,date,link,new_article,new_citation,related,subject
Corrections to “Mode-Locking and Noise Characteristics of InAs/InP Quantum Dash/Dot Lasers”,"G Liu, PJ Poole, Z Lu, J Liu, CY Song, Y Mao…",Journal of Lightwave …,2025-05-24 18:10:17-2025,https://ieeexplore.ieee.org/abstract/document/11008463/,,,Myoung-Gyun Suh ;Xingchen Ji,
Dual-comb OFDR system for high-precision distributed fiber sensing,"Z Li, Y Song, B Yao, Y Rao",First Conference on Distributed Optical Fiber Sensing …,2025-05-23 22:10:22-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13654/1365409/Dual-comb-OFDR-system-for-high-precision-distributed-fiber-sensing/10.1117/12.3058698.short,Baicheng Yao ,,Xiaoxiao Xue ,optical frequency combs
[PDF] Full spectral response of grating-induced loss in photonic crystal microrings,"D Pimbi, Y Sun, R Zektzer, X Lu, K Srinivasan",arXiv preprint arXiv:2505.14974,2025-05-23 22:10:22-2025,https://arxiv.org/pdf/2505.14974,,,Tobias Herr ;Xiaoxiao Xue ,microresonator;silicon photonics;optical frequency combs
Analysis and comparison of demodulation methods for distributed fiber-optic sensing based on optical frequency-domain reflectometry,"K Tan, W Xie, X Zheng, C Wang, X Li, W Wei, Y Dong",First Conference on …,2025-05-24 18:10:17-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13654/136540Z/Analysis-and-comparison-of-demodulation-methods-for-distributed-fiber-optic/10.1117/12.3059310.short,,,Xiaoxiao Xue ,
Lithography-Free Chalcogenide Canvas for Photonic Integrated Circuits,"Z Hu, Y Li, R Zhong, Y Li, S Yao, S Zeng, H Chen…",ACS nano,2025-05-23 22:10:22-2025,https://pubs.acs.org/doi/abs/10.1021/acsnano.5c02475,,,,microresonator;silicon photonics
[HTML] Influence of Lithography Process Parameters on Continuous Surface Diffractive Optical Elements for Laser Beam Shaping,"W Liu, A Cao, J Liu, H Pang, Q Deng, J Wang, S Hu",Micromachines,2025-05-23 22:10:22-2025,https://www.mdpi.com/2072-666X/16/5/601,,,,microresonator
"Design, micro-fabrication and characterization of solenoid inductors with thick core region","M Podda Abouna, A Deubaibe, JP Chatelon…",Microsystem Technologies,2025-05-23 22:10:22-2025,https://link.springer.com/article/10.1007/s00542-025-05874-5,,,,microresonator
[PDF] Non-volatile photorefractive resonance tuning with strong visible light emission in a diamond photonic crystal nanocavity,J Itoi,,2025-05-23 22:10:22-2025,https://ucalgary.scholaris.ca/bitstreams/f8d92284-0cd6-4e5c-b7ea-4ace3794e446/download,,,,microresonator
Design and Performance Verification of Underwater Acoustic Sensor System Based on High-Q SiO₂ Resonators,"Z Zhang, R Wang, B Lan, Y Wang, H Huang, G Zhang…",Engineering Research …,2025-05-23 22:10:22-2025,https://iopscience.iop.org/article/10.1088/2631-8695/addb9b/meta,,,,microresonator
"[HTML] … simulation files for"" Microheater hotspot engineering for spatially resolved and repeatable multi-level switching in foundry-processed phase change silicon photonics""","H Sun, C Lian",,2025-05-23 22:10:22-2025,https://drum.lib.umd.edu/bitstreams/be170e1a-67ce-4963-9080-45be9eefbea2/download,,,,silicon photonics
Single-Shot Integrated Speckle Spectrometer with Ultrahigh Bandwidth-to-Resolution,"W Tian, H Chen, M Zhang, Z Chen, Y Tong",arXiv preprint arXiv:2505.15166,2025-05-23 22:10:22-2025,https://arxiv.org/abs/2505.15166,,,,silicon photonics
[HTML] Broadband optical mode switch with ultra-fast switching speed and high extinction ratio on lithium niobate on insulator platform,"R Shen, B Hong, F Hu, X Wang, S Fang, H Cai, W Chu",APL Photonics,2025-05-23 22:10:22-2025,https://pubs.aip.org/aip/app/article/10/5/056115/3347422,,,,silicon photonics
Photonic quantum state engineering in micro-ring resonator-based silicon nanophotonic circuits,E Hach,Disruptive Technologies in Information Sciences IX,2025-05-23 22:10:22-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13480/134800E/Photonic-quantum-state-engineering-in-micro-ring-resonator-based-silicon/10.1117/12.3053766.full,,,,silicon photonics
[HTML] Design of an Integrated Circularly Polarized HgCdTe Photodetector Based on Silicon Metasurfaces,"B Cheng, Y Zou, Z Ge, H Shao, K Zhai, G Song",Photonics,2025-05-23 22:10:22-2025,https://www.mdpi.com/2304-6732/12/5/519,,,,silicon photonics
Measurement of frequency interval stability for dual-frequency phase-sensitive optical frequency-domain reflectometry,"R Yan, W Xie, Q Yang, C Wang, X Zheng, X Li, W Wei…",… on Distributed Optical Fiber …,2025-05-23 22:10:22-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13654/136541B/Measurement-of-frequency-interval-stability-for-dual-frequency-phase-sensitive/10.1117/12.3059375.short,,,,optical frequency combs
Direct generation of 1030 nm low-noise femtosecond pulses in all-PM all-fiber figure-9 laser,"L Huang, R Geng, X Zhao, J Ma, L Song, Q Lin, T Chen…",IEEE Photonics Technology …,2025-05-23 22:10:22-2025,https://ieeexplore.ieee.org/abstract/document/11007588/,,,,optical frequency combs
[PDF] From ultra-noisy to ultra-stable: optimization of the optoelectronic laser lock,"T Nakamura, Y Liu, N Jin, H Cheng, C McLemore…",arXiv preprint arXiv …,2025-05-23 22:10:22-2025,https://arxiv.org/pdf/2505.14956,,,,optical frequency combs
[HTML] Quantum sensing for NASA science missions,"CR Mercer, EN Montbach, SD Christe, RM Connerton…",EPJ Quantum Technology,2025-05-23 22:10:22-2025,https://epjquantumtechnology.springeropen.com/articles/10.1140/epjqt/s40507-025-00360-3,,,,optical frequency combs
[PDF] How to exploit driving and dissipation to stabilize and manipulate quantum many-body states,I Carusotto,arXiv preprint arXiv:2505.15165,2025-05-23 22:10:22-2025,https://arxiv.org/pdf/2505.15165,,,,disspiative kerr soliton
Bidirectional Phosphorescent Neuroplasticity for All-Optical Neurovision,"Z Li, Z Zhang, Y Wu, Z Zhou, Z He, B Liu, X Ji, F Zhang…",ACS nano,2025-05-23 22:10:22-2025,https://pubs.acs.org/doi/abs/10.1021/acsnano.5c03994,,,,Optical Computing 
[HTML] Ternary thin-film transistors based on metal-insulator transitions fabricated using a nanocrystal-and solution-based process,"YM Lee, Y Choi, J Kim, BK Jung, T Park, YK Choi…",Device,2025-05-23 22:10:22-2025,https://www.cell.com/device/fulltext/S2666-9986(25)00123-1,,,,Optical Computing 
[HTML] Nonlinear distortion of nonreciprocal transmission in parity-time-symmetric silicon micromechanical resonators,"R Wang, L Han, MN Zhang, LF Wang, QA Huang",Microsystems & Nanoengineering,2025-05-22 23:18:48-2025,https://www.nature.com/articles/s41378-025-00952-0,,,Lan Yang ,microresonator
[PDF] High-Q Millimeter-Wave Acoustic Resonators in Thin-Film Lithium Niobate Using Higher-Order Antisymmetric Modes,"V Chulukhadze, J Kramer, TH Hsu, O Barrera, R Lu",arXiv preprint arXiv:2505.06247,2025-05-18 20:15:02-2025,https://arxiv.org/pdf/2505.06247,,,Lan Yang ;Michal Lipson ,
[PDF] High-performance solidly mounted bidimensional mode resonators (S2MRs) operating around 16 GHz,"L Spagnuolo, L Colombo, K Saha, G Giribaldi…",arXiv preprint arXiv …,2025-05-23 11:58:47-2025,https://arxiv.org/pdf/2505.14504,,,Lan Yang ,
[HTML] Free-space terabit/s coherent optical links via platicon frequency microcombs,"W Wang, H Liu, J Wu, JF McMillan, DIL Lee, F Hu…",eLight,2025-05-22 23:18:48-2025,https://link.springer.com/article/10.1186/s43593-025-00082-0,,,Xingchen Ji;Myoung-Gyun Suh ;Pascal Del'Haye ;Xiaoxiao Xue ;Tobias Herr ;Michal Lipson ,microresonator;optical frequency combs;disspiative kerr soliton
[PDF] 2.7-octave supercontinuum generation spanning from ultraviolet to near-infrared in thin-film lithium niobate waveguides,"M Li, Q Li, Y Chu, Y Liang, H Guo, J Lin, X Sun, H Shi…",arXiv preprint arXiv …,2025-05-22 23:18:48-2025,https://arxiv.org/pdf/2505.12438,,,Xingchen Ji;Tobias Herr ;Michal Lipson ,optical frequency combs
[PDF] Inverse-Designed Silicon Nitride Nanophotonics,"T Bi, S Zhang, E Bostan, D Liu, A Paul, O Ohletz…",arXiv preprint arXiv …,2025-05-22 23:18:48-2025,https://arxiv.org/pdf/2505.13383,Pascal Del'Haye ,,Xingchen Ji;Michal Lipson ,silicon photonics;microresonator;disspiative kerr soliton
[PDF] Dissipative quadratic soliton mode-locking of nonlinear frequency conversion,"J Musgrave, M Nie, SW Huang",arXiv preprint arXiv:2505.12571,2025-05-22 23:18:48-2025,https://arxiv.org/pdf/2505.12571,,,Xingchen Ji;Xiaoxiao Xue ;Tobias Herr ;Michal Lipson ,microresonator;optical frequency combs;disspiative kerr soliton
[PDF] Laser transfer and retrieval via nanophotonic supercontinuum process,"Y Chu, L Yang, W Weng, J Liu, H Guo",arXiv preprint arXiv:2505.12316,2025-05-22 23:18:48-2025,https://arxiv.org/pdf/2505.12316,,,Xingchen Ji;Tobias Herr ,optical frequency combs
Time-domain modeling of nonlinear counter-propagating wave dynamics in reflective microring resonators,"JM Vallée, W Shi",Applied Physics Letters,2025-05-22 23:18:48-2025,https://pubs.aip.org/aip/apl/article/126/20/201104/3347400,,,Xingchen Ji;Pascal Del'Haye ,microresonator;optical frequency combs
"Modulational Instability of Dust-Ion-Acoustic Modulated Envelope Structures in Ultracold Quantum Complex Plasmas: Solitons, Rogue Waves, and Breathers","HA Alyousef, F Wahed, SN Naeem, SA El-Tantawy",Brazilian Journal of Physics,2025-05-23 11:58:47-2025,https://link.springer.com/article/10.1007/s13538-025-01790-1,,,Pascal Del'Haye ,
A Photonic-assisted 2-D ISRJ Jamming Strategy for SAR with Self-Interference Cancellation,"Y Fan, A Wen, Y Men, Y Wang",IEEE Transactions on Aerospace and Electronic …,2025-05-23 11:58:47-2025,https://ieeexplore.ieee.org/abstract/document/11007222/,,,Xiaoxiao Xue ,
Broadband Lithium Niobate Integrated Microwave Photonic Beamforming Chip,"YY Qin, XW Gu, HY Ye, WH Dong, J Tang, G Qian…",Laser & Photonics Reviews,2025-05-23 11:58:47-,https://onlinelibrary.wiley.com/doi/abs/10.1002/lpor.202500219,,,Xiaoxiao Xue ,
Multiplexing method for sapphire fiber Fabry-Perot strain sensors based on microwave photonic reconstructed sparse spectrum,"W Chen, B Wen, S Lv, X Lei, X Liu, P Zhang",Measurement,2025-05-23 11:58:47-2025,https://www.sciencedirect.com/science/article/pii/S0263224125012527,,,Xiaoxiao Xue ,
Performance of Azulene and Azulene-PEG Saturable Absorber in Mode-Locked Thulium-Holmium Doped Fiber Lasers,"H Ahmad, NAM Rusni, MZ Samion",Optical Materials,2025-05-23 11:58:47-2025,https://www.sciencedirect.com/science/article/pii/S0925346725005300,,,Tobias Herr ,
Rapid Prototyping Bridging Research and Industry in Silicon Photonics,J Rani,"Modeling, Analysis, and Control of 3D Printing …",2025-05-22 23:18:48-2025,https://www.igi-global.com/chapter/rapid-prototyping-bridging-research-and-industry-in-silicon-photonics/380721,,,,silicon photonics
Silicon Photonics for Quantum Information,E Mandreda-Schulz,,2025-05-22 23:18:48-2025,https://repository.rit.edu/theses/12109/,,,,silicon photonics
Integrated Photonic-electronic Deep Neural Networks: from Sub-nanosecond Image Classification to PVT-tolerant Activation Functions,"A Shoobi, AJ Geers, A Mondal, K Omirzakhov…",2025 IEEE Custom …,2025-05-22 23:18:48-2025,https://ieeexplore.ieee.org/abstract/document/10983432/,,,,silicon photonics
Photonic computing and communication-based accelerators for deep neural networks,C Xi,,2025-05-22 23:18:48-,https://ourarchive.otago.ac.nz/esploro/outputs/doctoral/Photonic-computing-and-communication-based-accelerators-for/9926742668401891,,,,silicon photonics;Photonic Computing 
[PDF] Quantum Contextuality Requires Counterfactual Gain,"Y Sagawa, JR Hance, HF Hofmann, T Ono",arXiv preprint arXiv:2505.14119,2025-05-22 23:18:48-2025,https://arxiv.org/pdf/2505.14119,,,,silicon photonics
An 800GbE PAM-4 PHY Transceiver that Supports 42dB Copper and Direct-Drive Optical Applications in 7nm,"C Liu, B Catli, Y Liu, A Vasani, G Li, K Chua, L Rao…",2025 IEEE Custom …,2025-05-22 23:18:48-2025,https://ieeexplore.ieee.org/abstract/document/10983780/,,,,silicon photonics
Photonic Integrated Continuously Tunable Beamformer for Millimeter Wave Communication,"S Kumari, S Prince",… on Wireless Communications Signal Processing and …,2025-05-22 23:18:48-2025,https://ieeexplore.ieee.org/abstract/document/11005299/,,,,silicon photonics
"[PDF] EO Link Analyses of PAM4, PAM6, and PAM8 at 448Gbps/λ","M Sorbara, T Letavic, J Pekarik, Y Bian, V Ruparelia",,2025-05-22 23:18:48-2025,https://www.oiforum.com/wp-content/uploads/OIF_448G_AI_Workshop_Sorbara_2024-04-11_Final_r1.pdf,,,,silicon photonics
[PDF] Excitation‐Wavelength‐Tunable Lasing in Individual Quantum Dot Superparticles,"M Reale, P Castronovo, M Cannas, E Marino…",Advanced Optical Materials,2025-05-22 23:18:48-2025,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adom.202500838,,,,microresonator
Electro-Optical and Dielectric Properties of Nanomaterial Dispersed Cholesteric Liquid Crystal Composites,"H Sharma, G Chauhan, M Kaur, RK Sharma, P Malik",Cholesteric Liquid Crystals,2025-05-22 23:18:48-2025,https://link.springer.com/chapter/10.1007/978-981-96-3821-5_9,,,,microresonator
[PDF] Broadband Terahertz Frequency Comb Based on Actively Mode Locked Resonant Tunneling Diode,"F Han, H Zhou, Q Zhang, Z Huang, L Zou, W Li, F Jiang…",arXiv preprint arXiv …,2025-05-22 23:18:48-2025,https://arxiv.org/pdf/2505.12464,,,,optical frequency combs
On-Chip Er: Ta2O5 Optical Pulse Amplifier,"H Vaid, S Saxena, R Dhawan, GS Murugan…",Optical Materials,2025-05-22 23:18:48-2025,https://www.sciencedirect.com/science/article/pii/S0925346725005440,,,,optical frequency combs
Potential of Yb-Doped CALYSO Single Crystal Fiber as a Laser Medium for Ultrashort Laser Operation,"Z Wang, X Han, J Liu, Q Song, D Zhou, X Xu, J Xu…",Journal of Luminescence,2025-05-22 23:18:48-2025,https://www.sciencedirect.com/science/article/pii/S0022231325002510,,,,disspiative kerr soliton
Minimalist Optical Neural Computing: Optical Diffractive Neural Network by 2‐level Quantized Pixel‐Wise Optical Encoding,"X Liu, T Ma, Q Bao, Z Ma, G Gao, JJ Xiao",Laser & Photonics Reviews,2025-05-22 23:18:48-,https://onlinelibrary.wiley.com/doi/abs/10.1002/lpor.202402303,,,,Optical Computing ;Photonic Computing 
[PDF] Efficient training for large-scale optical neural network using an evolutionary strategy and attention pruning,"Z Yang, Z Fan, Y Lai, Q Chen, T Zhang, J Dai, K Xu",arXiv preprint arXiv:2505.12906,2025-05-22 23:18:48-2025,https://arxiv.org/pdf/2505.12906,,,,Optical Computing 
[PDF] All-optical nonlinear activation function based on a Mach-Zehnder modulator with magneto-optical material,"Y Bi, T Li, C Wang, W Zhang, N Li, K Zhu",Physica Scripta,2025-05-22 23:18:48-2025,https://iopscience.iop.org/article/10.1088/1402-4896/addaf6/pdf,,,,Optical Computing ;Photonic Computing 
Ultra-compact Sub-wavelength Grating Edge Coupler on a Thin-film Lithium Niobate Platform,"Y Li, L Zhou, L Wang, K Li, F Zhang",IEEE Photonics Technology Letters,2025-05-22 23:18:48-2025,https://ieeexplore.ieee.org/abstract/document/11007109/,,,,Optical Computing 
[PDF] ОПТИЧЕСКИЙ ЦИФРО АНАЛОГОВЫЙ ВЫЧИСЛИТЕЛЬ,"ВВ Каменский, СВ Соколов",T Comm,2025-05-22 23:18:48-2025,http://media-publisher.ru/wp-content/uploads/Nom-4-2025s.pdf#page=37,,,,Optical Computing 
"Compact, Large-Scale Photonic Neurons by Modulation-and-Weight Microring Resonators","W Zhang, Y Wang, JC Lederman, BJ Shastri…",arXiv preprint arXiv …,2025-05-21 12:58:14-2025,https://arxiv.org/abs/2505.11369,,,Michal Lipson ;Xiaoxiao Xue ;Pascal Del'Haye ;Xingchen Ji,Photonic Computing 
[PDF] Cavity Solitons and Frequency Combs via Vectorial and Counterpropagating Light in Optical Resonators,GN Campbell,,2025-05-21 12:58:14-2025,https://stax.strath.ac.uk/downloads/qj72p761f,,,Michal Lipson ;Tobias Herr ;Xiaoxiao Xue ;Pascal Del'Haye ;Xingchen Ji;Myoung-Gyun Suh ,microresonator;optical frequency combs;disspiative kerr soliton
[PDF] Purcell enhanced and tunable single-photon emission at telecom wavelengths from InAs quantum dots in circular photonic crystal resonators,"A Barbiero, G Shooter, J Skiba-Szymanska, J Huang…",arXiv preprint arXiv …,2025-05-22 10:43:33-2025,https://arxiv.org/pdf/2505.11069,,,Michal Lipson ;Xingchen Ji;Lan Yang ,
[PDF] Analytical Fidelity Calculations for Photonic Linear Cluster State Generation,"R Prasad, S Reiß, G Peniakov, Y Reum, P van Loock…",arXiv preprint arXiv …,2025-05-22 10:43:33-2025,https://arxiv.org/pdf/2505.11078,,,Michal Lipson ;Xingchen Ji,
[PDF] Specifications of the Space-born Astronomical Laser Frequency Comb for the νANCESTOR Mission,"B Crazzolara, F Droz, J Figuereido, H Haile…","Optics, Photonics and …",2025-05-21 12:58:14-2025,https://www.researchgate.net/profile/Sergey-Yurish/publication/391849089_Optics_Photonics_and_Laser_Proceedings_of_the_8th_International_Conference_OPAL'_2025/links/6829af7bdf0e3f544f552635/Optics-Photonics-and-Laser-Proceedings-of-the-8th-International-Conference-OPAL-2025.pdf#page=138,,,Tobias Herr ,microresonator;optical frequency combs
[HTML] A first encounter with exceptional points in a quantum model,"CA Downing, VA Saroka",American Journal of Physics,2025-05-22 10:43:33-2025,https://pubs.aip.org/aapt/ajp/article/93/5/396/3344546,,,Lan Yang ,
[HTML] 3D micro-printed polymer limacon-shaped whispering-gallery-mode microlaser sensors for label-free biodetection,"Z Wang, M Raza, B Zhou, N Wang, KV Krishnaiah…",Optics Letters,2025-05-22 10:43:33-2025,https://opg.optica.org/viewmedia.cfm?uri=ol-50-11-3481&seq=0&html=true,,,Lan Yang ,
[HTML] Simultaneous multi-wavelength mode-locked DFB laser based on waveguide Bragg grating microcavities,"M Al-Rubaiee, X Sun, B Yuan, Y Fan, S Zhu, Y Sun…",Optics Express,2025-05-22 10:43:33-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-11-22222,,,Lan Yang ,
Effect of parity-time symmetric operation on quantum dense coding in non-Markovian environments,"WJ Li, Y Leng",Laser Physics,2025-05-22 10:43:33-2025,https://ui.adsabs.harvard.edu/abs/2025LaPhy..35e5203L/abstract,,,Lan Yang ,
[PDF] Two-photon dual-comb LiDAR for precision ranging to non-optical targets,"H Wright, AJM Nelmes, DT Reid","Journal of Physics B: Atomic, Molecular and Optical …",2025-05-08 15:30:01-2025,https://iopscience.iop.org/article/10.1088/1361-6455/add4d8/pdf,,,Myoung-Gyun Suh ;Tobias Herr ,optical frequency combs
High-performance Hybrid Lithium Niobate Electro-optic Modulators Integrated with Low-loss Silicon Nitride Waveguides on a Wafer-scale Silicon Photonics Platform,"M Arifur Rahman, F Valdez, V Mere, CO de Beeck…",arXiv e-prints,2025-05-21 12:58:14-2025,https://ui.adsabs.harvard.edu/abs/2025arXiv250400311A/abstract,,,,silicon photonics
Ultra-Compact Silicon Nitride Devices for High-Density Integration,"JL Pita Ruiz, N Dalvand, M Ménard",arXiv e-prints,2025-05-21 12:58:14-2025,https://ui.adsabs.harvard.edu/abs/2025arXiv250502662P/abstract,,,,silicon photonics
Enhancement of second harmonic generation in two-dimensional monolayer materials empowered by merging BICs of photonic crystals,"S Liang, W Wang, Y Huo, Q Yue, Y Cai, T Ning",Applied Physics Letters,2025-05-21 12:58:14-2025,https://pubs.aip.org/aip/apl/article/126/20/201702/3347175,,,,silicon photonics
[HTML] Efficient coupling of topological photonic crystal waveguides based on transverse spin matching mechanism,"B Shi, Q Jia, X Li, Y Zhang, H Li, Y Gao, W Gao, X Li…",Nature Communications,2025-05-21 12:58:14-2025,https://www.nature.com/articles/s41467-025-59941-6,,,,silicon photonics
[PDF] Reconfigurable Integrated Photonic Chips as Dual-Purpose Neuromorphic Accelerators and Physical Unclonable Functions,"G Sarantoglou, F Da Ros, K Sozos, A Bogris…",arXiv preprint arXiv …,2025-05-21 12:58:14-2025,https://arxiv.org/pdf/2505.11448,,,,silicon photonics
Focal Plane Array Based on Thin-Film Lithium Niobate for Fast-Speed and Low-Power-Consumption Beam Steering,"J Liu, B Wang, Y Gong, J Wang, Y Li, X Gan, D Qiao",ACS Photonics,2025-05-21 12:58:14-2025,https://pubs.acs.org/doi/abs/10.1021/acsphotonics.5c00188,,,,silicon photonics
Low Phase Noise Laser for Radio Frequency (RF) Photonics Navy SBIR 2020.1-Topic N201-073,ONRMLA Ponirakis-loreann,,2025-05-21 12:58:14-,https://navysbir.us/n20_1/N201-073.htm,,,,silicon photonics
[PDF] Self‐Assembled Silicon@ Silica Metasurfaces with High‐Quality Resonances in the Infrared,"MA Parker, R Barbosa, C Cibaka‐Ndaya…",Small Science,2025-05-21 12:58:14-2025,https://onlinelibrary.wiley.com/doi/pdf/10.1002/smsc.202500119,,,,silicon photonics
[PDF] Directional transport and nonlinear localization of light in a one-dimensional driven-dissipative photonic lattice,"TM Blessan, B Real, C Druelle, C Fournier, AM Heras…",arXiv preprint arXiv …,2025-05-21 12:58:14-2025,https://arxiv.org/pdf/2505.11114,,,,microresonator;disspiative kerr soliton
[PDF] Ultrasensitive and Reliable Diamond MEMS Magnetic Force Sensor with 3D Imaging at Room Temperature,"Z Zhang, K Gu, Z Zhao, ZY Lei, YH Kao, M Liao, T Ono…",Advanced Materials …,2025-05-21 12:58:14-2025,https://advanced.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admt.202500470,,,,microresonator
Artificial neural network-based parameter identification of a beam-3D tip attachment system,"H Gökdağ, H Doğanay Katı",Mechanics Based Design of Structures and Machines,2025-05-21 12:58:14-2025,https://www.tandfonline.com/doi/abs/10.1080/15397734.2025.2507098,,,,microresonator
[PDF] Polarization Control and Maintenance of Electro-optic Probes,"DJ Lee, YP Hong","Optics, Photonics and Lasers",2025-05-21 12:58:14-2025,https://www.researchgate.net/profile/Sergey-Yurish/publication/391849089_Optics_Photonics_and_Laser_Proceedings_of_the_8th_International_Conference_OPAL'_2025/links/6829af7bdf0e3f544f552635/Optics-Photonics-and-Laser-Proceedings-of-the-8th-International-Conference-OPAL-2025.pdf#page=48,,,,microresonator
Mass detection based on the 3: 1 internal resonance in a piezoelectric laminated microbeam resonator sensor,"J Wang, Y Zhang",Nonlinear Dynamics,2025-05-21 12:58:14-2025,https://link.springer.com/article/10.1007/s11071-025-11343-5,,,,microresonator
"On-chip electrical excitation of micromembrane for fully integrated high-frequency, multi-mode optomechanical resonator","S Cho, M Jo, S Kim, YD Park, SB Shim",Journal of the Korean Physical Society,2025-05-21 12:58:14-2025,https://link.springer.com/article/10.1007/s40042-025-01368-9,,,,microresonator
[PDF] Suppressing of electromagnetic crosstalk in kinetic inductance detector arrays by rearranging the pixel distribution,"H Huang, S Sun, X Shi, Y Zhao, Y Zhang, D Liu, W Du",Astronomical Techniques and …,2025-05-21 12:58:14-,http://www.ati.ac.cn/en/article/pdf/preview/10.61977/ati2024066.pdf,,,,microresonator
Optical injection in on-chip InP multi-wavelength lasers and its use for all optical signal processing,M Abdollahi,,2025-05-21 12:58:14-2025,https://researchportal.vub.be/en/publications/optical-injection-in-on-chip-inp-multi-wavelength-lasers-and-its-,,,,optical frequency combs
Light induced non equilibrium dynamics in solid,김재일,,2025-05-21 12:58:14-2025,https://poasis.postech.ac.kr/handle/2014.oak/127459,,,,optical frequency combs
[HTML] Nondegenerate three-photon absorption in zinc-blende semiconductors,"M Reichert, P Zhao, DJ Hagan, EW Van Stryland",Optics Express,2025-05-21 12:58:14-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-11-22104,,,,optical frequency combs
OP I ICA,"S Sun, L Li, X Tu, Y Zhang, Y Cheng, Y Guo, Y Shi…",,2025-05-21 12:58:14-2025,https://opg.optica.org/ao/upcoming_pdf.cfm?id=560215,,,,optical frequency combs
[HTML] Toward heralded single-photon storage via chiral cavity-enhanced spontaneous Raman scattering,"C Sun, Y Hou, X Chen, T Wang, C He, Y Geng, Y Wen…",Applied Physics Letters,2025-05-21 12:58:14-2025,https://pubs.aip.org/aip/apl/article/126/20/204001/3347171,,,,optical frequency combs
[PDF] Two and Three Slits Model Interference Experiments for Analog Optical Computing,"DY Tsipenyuk, VP Slobodyanin, AV Voropinov…","Optics, Photonics and …",2025-05-21 12:58:14-2025,https://www.researchgate.net/profile/Sergey-Yurish/publication/391849089_Optics_Photonics_and_Laser_Proceedings_of_the_8th_International_Conference_OPAL'_2025/links/6829af7bdf0e3f544f552635/Optics-Photonics-and-Laser-Proceedings-of-the-8th-International-Conference-OPAL-2025.pdf#page=32,,,,Photonic Computing ;Optical Computing 
Optical Skyrmions in Waveguides,"A Aloysius Wang, Y Ma, Y Cai, J Qin, B Dong, C He",arXiv e-prints,2025-05-21 12:58:14-2025,https://ui.adsabs.harvard.edu/abs/2025arXiv250506735A/abstract,,,,Photonic Computing 
"Optical Solions, Bifurcation Study, and Phase Portraits for the Dual‐Mode Nonlinear SchröDinger Model With Square Root Kerr Law","D Chou, KU Tariq, HU Rehman, A Rashid",Mathematical Methods in the Applied …,2025-05-21 12:58:14-2025,https://onlinelibrary.wiley.com/doi/abs/10.1002/mma.11052,,,,disspiative kerr soliton
Bifurcation and exact optical solutions in weakly nonlocal media with cubic-quintic nonlinearity,"HH Abdulkareem, HF Ismael",Nonlinear Dynamics,2025-05-21 12:58:14-2025,https://link.springer.com/article/10.1007/s11071-025-11305-x,,,,disspiative kerr soliton
[PDF] Cooled Organic Substances Long-term Phosphorescence Spectra Dependence from Exciting Radiation Wavelength,"DY Tsipenyuk, VP Slobodyanin, AV Voropinov","Optics, Photonics and Lasers",2025-05-21 12:58:14-2025,https://www.researchgate.net/profile/Sergey-Yurish/publication/391849089_Optics_Photonics_and_Laser_Proceedings_of_the_8th_International_Conference_OPAL'_2025/links/6829af7bdf0e3f544f552635/Optics-Photonics-and-Laser-Proceedings-of-the-8th-International-Conference-OPAL-2025.pdf#page=100,,,,Optical Computing 
"[HTML] Polarization-independent, high-NA edge detection with nonlocal metasurfaces","Y Liu, X Li, B Shi, Q Jia, Y Zhang, Y Gao, W Gao, F Sun…",Optics Letters,2025-05-21 12:58:14-2025,https://opg.optica.org/ol/fulltext.cfm?uri=ol-50-11-3517,,,,Optical Computing 
Logical Fault Detection Approach for Mixed Control Flipping Faults in Reversible Circuits,"M Handique, A Prasad",IETE Journal of Research,2025-05-21 12:58:14-2025,https://www.tandfonline.com/doi/abs/10.1080/03772063.2025.2503340,,,,Optical Computing 
[PDF] Micro-Transfer Printed Continuous-Wave and Mode-Locked Laser Integration at 800 nm on a Silicon Nitride Platform,"M Kiewiet, S Cuyvers, M Billet, K Akritidis, VB Oliva…",arXiv preprint arXiv …,2025-05-21 07:12:42-2025,https://arxiv.org/pdf/2504.16993,,,Xiaoxiao Xue ,
[PDF] Characterization of Long-Term Stable Photonic Microwaves based on a Difference Frequency Comb,"S Mueller, T Puppe",arXiv preprint arXiv:2504.18470,2025-05-09 08:13:31-2025,https://arxiv.org/pdf/2504.18470,,,Michal Lipson ;Xingchen Ji;Xiaoxiao Xue ,
[PDF] Non-Hermitian Haldane-Hubbard model: Effective description of an open system with balanced gain and loss,"TC Yi, R Mondaini",arXiv preprint arXiv:2505.00964,2025-05-21 07:12:42-2025,https://arxiv.org/pdf/2505.00964,,,Lan Yang ,
[HTML] Searching spectral singularities in non-Hermitian multi-layer structures based on the particle swarm optimization algorithm,"Y Chen, Z Liu, Y Zhang, F Liu",Journal of the Optical Society of America B,2025-05-21 07:12:42-2025,https://opg.optica.org/josab/fulltext.cfm?uri=josab-42-6-1258,,,Lan Yang ,
